filiere,puismaxinstallee
Solaire,26.18
Solaire,82.63
Solaire,100.0
Solaire,86.91
Solaire,35.38
Solaire,40.3
Solaire,59.19
Solaire,125.0
Solaire,35.99
Solaire,42.7
Solaire,38.2
Solaire,34.96
Solaire,50.0
Solaire,29.7
Solaire,155.0
Bioénergies,499.0
Solaire,46.0
Stockage non hydraulique,
Solaire,96.81
Bioénergies,1250.0
Solaire,180.0
Bioénergies,765.0
Solaire,45.9
Solaire,27.11
Solaire,69.0
Solaire,46.62
Bioénergies,195.0
Solaire,45.08
Solaire,32.72
Solaire,75.41
Solaire,50.9
Solaire,46.5
Solaire,53.43
Solaire,29.73
Solaire,44.04
Solaire,89.88
Solaire,38.58
Solaire,85.54
Thermique non renouvelable,4500.0
Solaire,35.79
Solaire,208.17
Thermique non renouvelable,4452.0
Solaire,27.9
Solaire,29.15
Solaire,29.68
Solaire,212.83
Solaire,23.2
Solaire,39.7
Solaire,3013.98
Solaire,100.0
Solaire,42.76
Solaire,6000.0
Solaire,26.6
Solaire,64.5
Solaire,40.0
Solaire,96.0
Solaire,69.3
Solaire,58.28
Solaire,114.88
Stockage non hydraulique,
Solaire,73.0
Solaire,130.2
Solaire,40.0
Solaire,119.27
Solaire,50.0
Solaire,78.0
Thermique non renouvelable,
Solaire,30.38
Solaire,43.34
Solaire,83.7
Solaire,84.0
Solaire,40.88
Solaire,41.17
Solaire,65.0
Solaire,45.0
Eolien,10000.0
Solaire,73.73
Solaire,57.36
Solaire,40.2
Eolien,11500.0
Solaire,89.0
Solaire,100.0
Solaire,100.0
Solaire,87.7
Solaire,82.8
Autre,3309.0
Autre,3309.0
Solaire,34.2
Eolien,12000.0
Solaire,99.0
Solaire,99.0
Solaire,90.0
Solaire,7172.0
Solaire,8523.0
Bioénergies,1400.0
Solaire,100.0
Solaire,33.71
Solaire,28.64
Solaire,66.18
Solaire,56.4
Thermique non renouvelable,
Solaire,155.28
Thermique non renouvelable,1003.0
Solaire,51.4
Solaire,196.8
Solaire,67.68
Solaire,71.4
Solaire,71.4
Solaire,55.42
Solaire,48.7
Solaire,89.0
Eolien,12000.0
Solaire,32.2
Solaire,55.73
Solaire,37.7
Eolien,11500.0
Eolien,12000.0
Solaire,88.4
Thermique non renouvelable,3356.0
Thermique non renouvelable,3356.0
Solaire,81.83
Solaire,54.24
Solaire,34.4
Solaire,147.0
Eolien,11500.0
Eolien,12000.0
Eolien,12000.0
Solaire,42.88
Solaire,146.86
Eolien,14100.0
Solaire,229.4
Solaire,32.47
Solaire,53.42
Solaire,44.96
Solaire,73.82
Solaire,61.1
Solaire,36.3
Solaire,83.0
Solaire,90.0
Solaire,123.0
Solaire,106.376
Solaire,123.0
Solaire,31.8
Thermique non renouvelable,2007.0
Thermique non renouvelable,1933.0
Solaire,70.76
Solaire,7172.0
Solaire,7172.0
Solaire,46.13
Solaire,24.024
Solaire,55.02
Solaire,68.0
Solaire,71.57
Solaire,66.0
Solaire,58.7
Eolien,11500.0
Eolien,11750.0
Eolien,11750.0
Thermique non renouvelable,1003.0
Solaire,51.85
Thermique non renouvelable,5970.0
Solaire,38.5
Solaire,96.0
Bioénergies,985.0
Solaire,25.3
Bioénergies,2688.0
Solaire,31.7
Solaire,99.0
Eolien,4000.0
Solaire,48.72
Solaire,99.0
Solaire,42.68
Thermique non renouvelable,2000.0
Thermique non renouvelable,6000.0
Thermique non renouvelable,4800.0
Solaire,40.72
Solaire,53.66
Solaire,150.0
Solaire,150.0
Solaire,150.0
Solaire,150.0
Solaire,60.16
Eolien,14100.0
Eolien,6600.0
Solaire,31.7
Solaire,82.2
Eolien,12000.0
Eolien,12000.0
Eolien,12000.0
Solaire,39.2
Solaire,89.0
Solaire,89.0
Solaire,38.14
Solaire,95.16
Solaire,72.0
Solaire,124.76
Solaire,72.0
Solaire,95.16
Eolien,9200.0
Eolien,11500.0
Eolien,11500.0
Eolien,11500.0
Eolien,11500.0
Eolien,9200.0
Solaire,28.144
Solaire,65.3
Solaire,82.0
Solaire,40.28
Eolien,2400.0
Solaire,70.28
Solaire,62.0
Solaire,62.0
Solaire,42.0
Solaire,57.0
Solaire,57.0
Solaire,46.7
Solaire,36.1
Eolien,12000.0
Eolien,12000.0
Solaire,39.31
Eolien,6159.0
Solaire,36.62
Eolien,11500.0
Solaire,82.8
Solaire,118.888
Solaire,36.94
Solaire,60.25
Solaire,90.0
Solaire,100.0
Solaire,134.944
Solaire,249.85
Solaire,162.0
Solaire,162.0
Solaire,76.8
Solaire,249.85
Solaire,76.8
Solaire,72.64
Solaire,199.8
Solaire,88.67
Solaire,50.87
Eolien,12000.0
Solaire,82.8
Solaire,38.61
Eolien,7050.0
Eolien,7050.0
Eolien,7050.0
Solaire,52.57
Eolien,10250.0
Eolien,10250.0
Eolien,8800.0
Eolien,6600.0
Solaire,67.46
Bioénergies,2234.0
Eolien,13800.0
Eolien,13800.0
Eolien,13800.0
Eolien,13800.0
Eolien,11500.0
Eolien,10000.0
Eolien,12500.0
Eolien,12000.0
Eolien,8800.0
Eolien,4000.0
Eolien,8800.0
Solaire,39.11
Solaire,31.04
Eolien,11500.0
Solaire,67.832
Solaire,35.68
Eolien,10267.0
Solaire,47.28
Solaire,34.26
Solaire,80.0
Solaire,63.78
Solaire,88.98
Stockage non hydraulique,
Solaire,24.16
Solaire,7500.0
Solaire,35.0
Solaire,30.0
Solaire,35.17
Solaire,46.21
Solaire,110.0
Thermique non renouvelable,
Solaire,
Solaire,
Solaire,44.51
Solaire,41.1
Solaire,48.6
Solaire,48.6
Solaire,34.4
Solaire,55.2
Solaire,69.69
Solaire,29.68
Solaire,29.84
Solaire,100.0
Solaire,46.54
Solaire,60.0
Solaire,45.8
Solaire,61.6
Thermique non renouvelable,5410.0
Solaire,54.0
Eolien,10267.0
Eolien,10000.0
Eolien,9000.0
Eolien,12681.0
Eolien,12000.0
Solaire,51.08
Solaire,99.96
Solaire,99.96
Solaire,40.3
Solaire,42.67
Eolien,7000.0
Eolien,9350.0
Bioénergies,1783.0
Bioénergies,2134.0
Solaire,37.1
Solaire,82.8
Solaire,75.54
Solaire,37.59
Solaire,41.6
Eolien,7500.0
Eolien,15000.0
Solaire,122.512
Solaire,56.15
Solaire,99.71
Eolien,7069.0
Eolien,11500.0
Eolien,12000.0
Eolien,12000.0
Solaire,75.32
Solaire,84.0
Solaire,56.96
Solaire,44.81
Solaire,56.0
Solaire,56.0
Solaire,47.056
Solaire,72.83
Solaire,56.68
Solaire,56.1
Eolien,6900.0
Solaire,70.19
Solaire,33.94
Solaire,41.22
Bioénergies,970.0
Solaire,100.0
Solaire,100.0
Solaire,43.89
Solaire,76.885
Solaire,66.0
Solaire,60.0
Solaire,231.0
Solaire,100.0
Solaire,85.0
Solaire,52.5
Eolien,12000.0
Eolien,12000.0
Eolien,8800.0
Eolien,8800.0
Solaire,100.0
Solaire,51.0
Solaire,38.14
Solaire,42.26
Eolien,11500.0
Solaire,250.0
Solaire,119.824
Solaire,34.024
Solaire,28.2
Stockage non hydraulique,
Solaire,99.9
Solaire,43.6
Solaire,41.43
Solaire,240.0
Solaire,135.0
Solaire,35.6
Eolien,1150.0
Solaire,40.14
Bioénergies,250.0
Solaire,34.4
Bioénergies,220.0
Solaire,42.3
Solaire,89.0
Solaire,100.0
Bioénergies,14200.0
Solaire,10730.0
Solaire,49.85
Solaire,82.8
Solaire,27.96
Eolien,7050.0
Solaire,39.7
Solaire,50.0
Thermique non renouvelable,1960.0
Solaire,225.16
Autre,1960.0
Thermique non renouvelable,4060.0
Solaire,40.44
Thermique non renouvelable,3356.0
Solaire,149.62
Thermique non renouvelable,3356.0
Solaire,89.0
Solaire,87.6
Bioénergies,44.0
Solaire,299.44
Solaire,90.0
Solaire,93.3
Thermique non renouvelable,
Solaire,51.0
Solaire,90.0
Solaire,90.0
Solaire,90.0
Solaire,90.0
Solaire,90.0
Solaire,54.0
Solaire,90.0
Solaire,90.0
Solaire,63.0
Solaire,250.0
Solaire,95.0
Solaire,92.0
Solaire,90.0
Solaire,34.8
Solaire,35.4
Solaire,96.0
Solaire,249.0
Solaire,72.0
Solaire,90.0
Bioénergies,
Solaire,85.0
Bioénergies,400.0
Solaire,96.0
Bioénergies,250.0
Solaire,48.58
Solaire,79.0
Solaire,79.0
Solaire,82.8
Solaire,148.48
Bioénergies,195.0
Solaire,100.0
Solaire,73.0
Solaire,99.0
Solaire,138.72
Solaire,66.75
Solaire,90.0
Solaire,99.9
Solaire,99.0
Solaire,98.48
Solaire,90.0
Solaire,75.0
Bioénergies,250.0
Solaire,90.0
Solaire,61.9
Solaire,90.0
Bioénergies,235.0
Bioénergies,250.0
Bioénergies,250.0
Solaire,89.0
Solaire,99.0
Solaire,170.22
Solaire,2200.0
Solaire,90.0
Solaire,90.0
Solaire,3050.0
Solaire,96.0
Solaire,90.0
Solaire,96.0
Solaire,90.0
Solaire,92.0
Solaire,55.0
Solaire,82.8
Solaire,99.8
Solaire,86.52
Bioénergies,104.0
Solaire,60.0
Solaire,85.0
Solaire,90.0
Solaire,74.0
Solaire,96.0
Solaire,44.0
Solaire,59.2
Solaire,90.0
Solaire,76.86
Solaire,90.0
Solaire,90.0
Solaire,116.88
Solaire,50.23
Solaire,92.6
Solaire,89.0
Solaire,89.0
Solaire,89.0
Bioénergies,250.0
Stockage non hydraulique,
Solaire,90.0
Solaire,90.0
Eolien,10000.0
Solaire,90.0
Solaire,81.3
Solaire,236.0
Solaire,80.0
Solaire,225.0
Solaire,100.0
Solaire,107.8
Eolien,10000.0
Solaire,90.0
Solaire,90.0
Solaire,90.0
Solaire,90.0
Solaire,95.0
Solaire,32.2
Solaire,95.0
Solaire,389.99
Solaire,71.0
Solaire,96.0
Solaire,96.0
Solaire,96.0
Solaire,67.0
Solaire,53.0
Solaire,156.7
Solaire,68.0
Solaire,112.8
Solaire,33.0
Thermique non renouvelable,1020.0
Solaire,61.45
Solaire,59.97
Solaire,95.0
Solaire,95.0
Solaire,50.0
Solaire,58.0
Solaire,96.0
Bioénergies,200.0
Eolien,2400.0
Solaire,140.0
Bioénergies,250.0
Solaire,96.0
Solaire,90.0
Solaire,83.0
Solaire,42.4
Solaire,99.0
Solaire,89.0
Solaire,89.0
Solaire,40.0
Solaire,96.0
Solaire,115.0
Solaire,75.0
Bioénergies,182.0
Solaire,89.0
Solaire,100.0
Solaire,75.92
Solaire,90.0
Solaire,90.0
Solaire,99.83
Bioénergies,250.0
Solaire,89.0
Bioénergies,250.0
Bioénergies,235.0
Eolien,80.0
Solaire,100.3
Solaire,73.45
Thermique non renouvelable,4540.0
Solaire,79.0
Solaire,104.7
Solaire,96.0
Solaire,89.0
Solaire,36.4
Solaire,88.13
Bioénergies,250.0
Solaire,82.8
Solaire,94.8
Solaire,90.0
Solaire,38.0
Solaire,82.8
Solaire,90.0
Bioénergies,312.5
Solaire,90.0
Solaire,71.84
Solaire,89.0
Solaire,225.0
Solaire,96.0
Bioénergies,250.0
Solaire,90.0
Solaire,144.0
Solaire,90.0
Solaire,96.0
Solaire,128.0
Solaire,100.0
Solaire,65.0
Bioénergies,460.0
Bioénergies,360.0
Solaire,96.0
Solaire,114.0
Solaire,202.0
Solaire,32.08
Bioénergies,499.0
Bioénergies,250.0
Solaire,94.0
Solaire,81.0
Solaire,90.0
Solaire,81.0
Bioénergies,330.0
Solaire,90.8
Solaire,46.6
Solaire,89.0
Solaire,64.98
Bioénergies,250.0
Solaire,89.2
Solaire,89.0
Solaire,90.0
Solaire,87.0
Solaire,99.0
Bioénergies,247.0
Solaire,165.6
Solaire,66.74
Thermique non renouvelable,1040.0
Solaire,113.98
Solaire,95.0
Solaire,72.0
Solaire,90.0
Solaire,90.0
Solaire,95.0
Solaire,90.0
Solaire,100.0
Solaire,89.0
Solaire,99.9
Solaire,190.0
Solaire,60.0
Solaire,89.0
Solaire,90.0
Solaire,119.1
Solaire,120.0
Bioénergies,200.0
Solaire,90.0
Solaire,84.0
Eolien,250.0
Solaire,82.8
Solaire,90.0
Solaire,197.0
Solaire,52.0
Bioénergies,360.0
Solaire,81.26
Solaire,90.0
Solaire,92.0
Solaire,250.0
Solaire,90.0
Solaire,162.09
Solaire,40.32
Solaire,74.0
Solaire,91.0
Solaire,118.75
Solaire,90.0
Solaire,90.0
Solaire,90.0
Solaire,67.6
Bioénergies,1080.0
Solaire,89.0
Solaire,475.0
Hydraulique,8500.0
Solaire,72.4
Solaire,89.0
Solaire,54.4
Solaire,65.5
Solaire,3125.0
Solaire,82.8
Solaire,82.8
Eolien,10250.0
Solaire,73.9
Solaire,60.0
Solaire,250.0
Solaire,89.0
Solaire,95.0
Solaire,119.0
Solaire,93.3
Solaire,90.0
Solaire,90.0
Bioénergies,247.0
Solaire,250.0
Bioénergies,250.0
Solaire,90.0
Solaire,53.82
Bioénergies,499.0
Solaire,90.0
Solaire,96.0
Solaire,59.7
Solaire,34.64
Solaire,49.0
Solaire,82.3
Solaire,85.0
Solaire,68.0
Solaire,99.75
Solaire,116.84
Solaire,52.0
Solaire,161.7
Solaire,190.0
Solaire,56.0
Solaire,55.0
Solaire,60.7
Eolien,12300.0
Solaire,62.02
Solaire,30.9
Solaire,37.0
Solaire,56.53
Bioénergies,250.0
Bioénergies,250.0
Solaire,64.73
Solaire,82.8
Solaire,99.0
Solaire,90.0
Solaire,100.0
Solaire,99.84
Solaire,85.0
Solaire,90.0
Solaire,151.0
Solaire,100.0
Solaire,95.0
Bioénergies,160.0
Solaire,90.0
Solaire,100.0
Solaire,90.0
Solaire,123.5
Solaire,34.35
Solaire,149.0
Solaire,50.0
Solaire,58.48
Solaire,90.0
Solaire,89.0
Bioénergies,150.0
Solaire,54.61
Solaire,40.6
Solaire,212.8
Hydraulique,299.0
Solaire,29.17
Solaire,90.0
Solaire,94.0
Solaire,95.0
Solaire,90.0
Solaire,90.0
Solaire,108.27
Solaire,95.0
Solaire,90.0
Solaire,90.0
Solaire,53.0
Solaire,68.1
Solaire,89.0
Solaire,96.0
Solaire,42.54
Solaire,83.0
Solaire,35.6
Bioénergies,121.0
Solaire,85.0
Solaire,86.4
Solaire,89.0
Bioénergies,86.0
Bioénergies,
Solaire,98.25
Solaire,60.8
Bioénergies,1065.0
Solaire,100.0
Solaire,96.0
Solaire,34.2
Solaire,88.0
Solaire,48.0
Solaire,94.0
Solaire,37.5
Bioénergies,210.0
Solaire,57.0
Solaire,105.33
Solaire,57.0
Solaire,114.2
Solaire,99.83
Solaire,99.0
Solaire,99.9
Solaire,90.0
Solaire,89.0
Solaire,105.0
Solaire,171.0
Solaire,109.75
Solaire,180.0
Solaire,66.78
Solaire,89.0
Solaire,89.0
Solaire,90.0
Stockage non hydraulique,
Solaire,99.9
Solaire,29.32
Eolien,2000.0
Eolien,10000.0
Solaire,53.5
Solaire,33.35
Solaire,33.0
Eolien,10000.0
Thermique non renouvelable,7428.0
Eolien,8000.0
Eolien,11400.0
Eolien,4700.0
Eolien,7050.0
Solaire,110.0
Solaire,53.2
Solaire,34.1
Solaire,53.1
Solaire,29.09
Solaire,82.8
Solaire,80.23
Solaire,188.0
Solaire,58.94
Solaire,219.9
Solaire,55.48
Solaire,36.9
Eolien,8000.0
Eolien,4600.0
Solaire,99.75
Solaire,72.31
Solaire,48.31
Solaire,35.35
Solaire,20.6
Solaire,97.4
Solaire,55.0
Solaire,54.98
Solaire,40.0
Thermique non renouvelable,4400.0
Bioénergies,8500.0
Solaire,189.0
Solaire,56.46
Solaire,76.62
Thermique non renouvelable,4400.0
Thermique non renouvelable,10200.0
Solaire,155.71
Solaire,49.05
Solaire,100.0
Solaire,42.16
Hydraulique,90.0
Eolien,14100.0
Eolien,3300.0
Solaire,72.0
Solaire,100.0
Solaire,95.14
Solaire,99.75
Solaire,34.22
Solaire,42.8
Thermique non renouvelable,3040.0
Solaire,64.03
Solaire,31.75
Thermique non renouvelable,2000.0
Solaire,33.7
Solaire,29.44
Thermique non renouvelable,3040.0
Thermique non renouvelable,3120.0
Solaire,60.0
Solaire,65.0
Solaire,91.6
Solaire,51.86
Solaire,28.7
Solaire,219.0
Solaire,41.83
Solaire,27.72
Eolien,12300.0
Solaire,32.8
Eolien,9000.0
Eolien,10500.0
Solaire,100.0
Eolien,8800.0
Eolien,4600.0
Solaire,70.66
Solaire,63.56
Bioénergies,150.0
Solaire,43.5
Thermique non renouvelable,2030.0
Solaire,101.32
Solaire,75.0
Solaire,249.0
Solaire,72.59
Solaire,70.0
Solaire,58.89
Solaire,35.52
Bioénergies,1063.0
Solaire,75.9
Solaire,22.4
Thermique non renouvelable,11280.0
Solaire,60.4
Hydraulique,84.0
Solaire,82.8
Eolien,7050.0
Bioénergies,250.0
Eolien,12000.0
Eolien,12000.0
Eolien,12000.0
Solaire,100.0
Solaire,36.1
Eolien,8350.0
Solaire,55.0
Thermique non renouvelable,1550.0
Thermique non renouvelable,874.0
Thermique non renouvelable,874.0
Solaire,86.07
Eolien,4600.0
Eolien,9200.0
Eolien,9200.0
Solaire,104.8
Eolien,11500.0
Eolien,9200.0
Solaire,37.32
Hydraulique,200.0
Solaire,88.38
Solaire,59.0
Solaire,77.54
Solaire,135.0
Solaire,68.47
Solaire,100.0
Eolien,12000.0
Eolien,12000.0
Eolien,12000.0
Eolien,10350.0
Eolien,13200.0
Solaire,119.7
Solaire,57.11
Solaire,75.0
Bioénergies,950.0
Solaire,362.65
Solaire,72.0
Solaire,66.5
Solaire,57.99
Solaire,32.76
Thermique non renouvelable,6090.0
Solaire,35.26
Eolien,4800.0
Solaire,82.8
Thermique non renouvelable,835.0
Solaire,36.0
Solaire,95.0
Solaire,82.8
Eolien,6900.0
Solaire,29.3
Solaire,161.91
Eolien,6000.0
Eolien,12000.0
Solaire,37.35
Solaire,64.2
Solaire,35.04
Solaire,61.0
Eolien,8350.0
Thermique non renouvelable,
Eolien,2400.0
Solaire,33.27
Eolien,9000.0
Solaire,120.0
Solaire,29.6
Solaire,40.51
Solaire,35.6
Eolien,8000.0
Eolien,8000.0
Eolien,6000.0
Eolien,2300.0
Eolien,10000.0
Eolien,10000.0
Solaire,29.3
Solaire,54.43
Solaire,74.9
Solaire,30.8
Solaire,84.92
Solaire,60.0
Solaire,38.82
Eolien,10350.0
Eolien,8200.0
Solaire,100.0
Solaire,200.0
Eolien,4000.0
Eolien,10000.0
Eolien,10000.0
Eolien,12000.0
Solaire,48.8
Solaire,65.26
Solaire,60.21
Solaire,26.28
Bioénergies,835.0
Eolien,12500.0
Solaire,50.36
Solaire,64.6
Eolien,9900.0
Eolien,8000.0
Eolien,6900.0
Solaire,31.1
Solaire,253.0
Solaire,62.95
Solaire,35.46
Solaire,32.78
Solaire,58.0
Solaire,36.4
Solaire,38.24
Eolien,11700.0
Solaire,52.05
Solaire,82.8
Solaire,34.9
Solaire,67.9
Solaire,90.52
Solaire,33.96
Eolien,8200.0
Eolien,2050.0
Eolien,6000.0
Solaire,53.3
Solaire,35.92
Solaire,45.42
Solaire,85.4
Solaire,407.0
Solaire,46.88
Solaire,90.0
Eolien,9000.0
Eolien,9000.0
Eolien,9900.0
Eolien,9900.0
Solaire,32.5
Solaire,30.0
Eolien,9600.0
Eolien,3200.0
Eolien,11500.0
Solaire,132.16
Solaire,172.8
Eolien,8550.0
Solaire,61.39
Solaire,40.3
Solaire,200.0
Eolien,6000.0
Solaire,27.45
Solaire,90.0
Eolien,8000.0
Solaire,31.31
Eolien,10000.0
Eolien,2300.0
Solaire,72.0
Eolien,2000.0
Eolien,8000.0
Eolien,8000.0
Eolien,8000.0
Solaire,131.77
Eolien,6000.0
Solaire,55.14
Solaire,40.0
Solaire,40.9
Bioénergies,43.5
Solaire,80.85
Bioénergies,1067.0
Eolien,12000.0
Solaire,100.0
Bioénergies,160.0
Eolien,12300.0
Solaire,75.62
Solaire,40.0
Solaire,60.0
Hydraulique,99.0
Solaire,53.84
Solaire,108.6
Solaire,36.6
Solaire,36.76
Eolien,6150.0
Solaire,40.0
Solaire,27.76
Solaire,32.72
Solaire,52.18
Solaire,33.4
Thermique non renouvelable,8368.0
Solaire,29.02
Solaire,31.1
Thermique non renouvelable,8368.0
Solaire,55.48
Solaire,68.0
Eolien,12000.0
Eolien,6000.0
Solaire,193.31
Solaire,69.99
Bioénergies,163.0
Solaire,83.0
Bioénergies,170.0
Bioénergies,43.5
Eolien,13800.0
Eolien,11500.0
Eolien,12000.0
Solaire,39.06
Solaire,99.0
Solaire,63.92
Eolien,10000.0
Eolien,6900.0
Eolien,10000.0
Solaire,75.88
Eolien,13200.0
Solaire,69.93
Solaire,80.79
Solaire,44.6
Eolien,12000.0
Solaire,48.64
Solaire,36.63
Solaire,33.7
Solaire,35.39
Solaire,140.38
Eolien,900.0
Solaire,87.62
Solaire,27.9
Solaire,57.2
Autre,2120.0
Solaire,183.79
Thermique non renouvelable,40000.0
Solaire,275.66
Thermique non renouvelable,40000.0
Solaire,42.8
Solaire,33.8
Solaire,33.66
Thermique non renouvelable,20000.0
Solaire,80.0
Solaire,323.58
Solaire,27.7
Solaire,100.0
Eolien,8000.0
Solaire,85.0
Solaire,85.0
Solaire,27.64
Solaire,33.17
Solaire,80.0
Solaire,51.57
Solaire,28.85
Solaire,40.82
Solaire,73.0
Solaire,64.8
Solaire,56.06
Solaire,75.0
Solaire,75.0
Solaire,90.0
Solaire,99.9
Solaire,149.12
Solaire,46.0
Solaire,63.0
Solaire,249.0
Solaire,63.76
Solaire,35.77
Solaire,99.83
Eolien,12000.0
Solaire,40.68
Solaire,46.4
Solaire,44.03
Solaire,53.93
Solaire,49.86
Solaire,80.0
Solaire,30.2
Solaire,133.78
Solaire,78.2
Solaire,29.48
Thermique non renouvelable,6800.0
Solaire,63.46
Solaire,46.03
Thermique non renouvelable,90.0
Solaire,86.72
Solaire,30.3
Solaire,79.26
Solaire,43.38
Eolien,9200.0
Solaire,230.0
Solaire,99.71
Solaire,50.92
Solaire,40.0
Solaire,34.25
Solaire,31.6
Eolien,16800.0
Eolien,21600.0
Eolien,12600.0
Eolien,21600.0
Eolien,8400.0
Eolien,25200.0
Eolien,12600.0
Eolien,11475.0
Solaire,48.5
Eolien,4700.0
Eolien,12000.0
Eolien,13978.0
Solaire,99.9
Solaire,92.91
Solaire,66.54
Solaire,66.3
Solaire,44.8
Solaire,28.0
Solaire,99.75
Solaire,67.2
Solaire,29.74
Eolien,13800.0
Bioénergies,7050.0
Solaire,70.92
Bioénergies,7050.0
Solaire,152.0
Solaire,82.8
Solaire,33.86
Solaire,64.42
Solaire,45.0
Solaire,77.16
Solaire,38.97
Solaire,122.8
Solaire,53.2
Solaire,64.0
Solaire,173.87
Eolien,37.0
Solaire,62.18
Solaire,46.05
Solaire,65.48
Solaire,35.34
Eolien,12000.0
Eolien,12000.0
Solaire,166.0
Solaire,99.75
Eolien,18000.0
Eolien,3000.0
Solaire,57.87
Thermique non renouvelable,1500.0
Solaire,100.0
Solaire,372.6
Solaire,47.47
Eolien,13200.0
Solaire,51.86
Eolien,8000.0
Thermique non renouvelable,765.0
Solaire,75.67
Solaire,123.3
Eolien,9000.0
Bioénergies,250.0
Solaire,90.0
Eolien,12000.0
Solaire,250.0
Solaire,121.38
Bioénergies,250.0
Solaire,37.5
Eolien,10000.0
Solaire,34.67
Solaire,34.16
Solaire,40.61
Solaire,47.6
Solaire,83.3
Solaire,48.11
Solaire,47.42
Eolien,9200.0
Eolien,9200.0
Solaire,32.8
Solaire,96.35
Solaire,86.9
Eolien,6400.0
Stockage non hydraulique,
Solaire,48.92
Solaire,62.34
Solaire,78.23
Solaire,100.0
Solaire,49.58
Solaire,36.9
Bioénergies,43.5
Solaire,150.3
Solaire,232.0
Solaire,87.5
Bioénergies,1415.0
Solaire,47.57
Thermique non renouvelable,48.0
Solaire,95.9
Solaire,100.0
Solaire,101.9
Solaire,125.89
Solaire,128.1
Thermique non renouvelable,1974.0
Solaire,37.49
Solaire,74.88
Solaire,34.7
Solaire,84.0
Solaire,67.4
Solaire,32.36
Solaire,75.0
Solaire,98.3
Solaire,59.24
Eolien,16908.0
Solaire,35.7
Solaire,99.0
Solaire,39.39
Solaire,190.0
Solaire,37.28
Eolien,6000.0
Solaire,200.0
Solaire,82.8
Solaire,42.82
Eolien,12300.0
Eolien,4100.0
Solaire,247.68
Solaire,100.0
Bioénergies,2382.0
Eolien,11500.0
Eolien,11500.0
Solaire,400.0
Bioénergies,400.0
Solaire,49.86
Solaire,85.35
Hydraulique,149.0
Solaire,99.94
Eolien,6000.0
Solaire,34.94
Thermique non renouvelable,48.0
Eolien,14960.0
Eolien,20700.0
Eolien,17250.0
Eolien,34500.0
Solaire,58.8
Solaire,100.0
Eolien,2000.0
Eolien,2000.0
Solaire,99.0
Bioénergies,1190.0
Solaire,44.7
Solaire,46.98
Solaire,50.28
Eolien,8000.0
Eolien,10000.0
Bioénergies,249.0
Solaire,153.0
Solaire,80.0
Solaire,100.0
Solaire,51.67
Solaire,38.2
Solaire,100.0
Solaire,78.11
Bioénergies,100.0
Eolien,9000.0
Eolien,2400.0
Solaire,82.6
Solaire,40.63
Solaire,46.04
Bioénergies,43.5
Solaire,38.58
Eolien,2000.0
Thermique non renouvelable,8777.0
Solaire,27.44
Thermique non renouvelable,8777.0
Solaire,99.9
Solaire,62.5
Solaire,68.1
Solaire,48.97
Solaire,76.8
Solaire,36.5
Solaire,57.1
Solaire,33.62
Solaire,45.64
Thermique non renouvelable,10300.0
Thermique non renouvelable,3000.0
Solaire,34.1
Thermique non renouvelable,2900.0
Solaire,28.3
Solaire,28.24
Solaire,56.7
Solaire,26.26
Solaire,38.0
Solaire,48.01
Solaire,89.0
Solaire,110.58
Solaire,255.71
Solaire,110.0
Solaire,57.0
